70732.3
72253.2
74354.6
75672.7
77101.8
78469.7
79808
81113.6
82505.6
83839.9
84956.9
86143.1
87163.7
88195.7
89170.6
90240.9
91265
92226.9
93447.6
96906.2
100456
103771
106906
110535
114127
117298
120410
123399
125860
127914
129751
131587
133173
134558
135684
136595
137584
138517
139495
140358
141216
141808
142381
142695
143113
143403
143713
143940
144311
144514
144814
145154
145296
145458
145555
145727
146036
146252
146384
146423
146413
146431
146198
145960
145648
145310
144889
144398
143691
142862
141916
140827
139637
138336
136653
134798
132900
130744
128332
125586
122431
119100
115438
111335
106566
101300
95446.2
89037.4
82323.7
75024.2
67264.8
59029.9
51105.6
43124.5
35682
28583.9
22227.8
16662.6
12156.2
8514.66
5743.17
