27206.9
27761.5
28392.2
29036.3
29687.8
30342.8
30997.7
31649.5
32294
32926.4
33545.4
34149.1
34736
35304.8
35856.7
36391.7
36914.5
37425.7
37929.2
38431.5
38937.4
39456.4
39995.3
40560.3
41162.3
41807.6
42503.8
43259.9
44082.9
44976
45941.6
46981
48091.4
49267.7
50501.8
51787.4
53114.7
54465
55830.2
57194.8
58545.2
59865.5
61140.7
62365.5
63532.6
64628.7
65660.4
66615.5
67498.2
68312.7
69061.9
69768.9
70423.4
71046.7
71643.3
72239.3
72828.9
73455.8
74111.1
74830.1
75624.4
76548.3
77589.1
78777.1
80139.8
81713.1
83451
85355.7
87361.8
89460.4
91622.7
93780
95869.5
97818.7
99528.5
100932
102028
102768
103000
102741
101914
100634
98818.1
96396.7
93159.5
89300.7
84793
79658.9
74180.6
68129.2
61598.7
54663.5
47742.6
40688.3
34038.7
27604.2
21755.3
16552.6
12274.8
8752.59
5942.97
